t,imu_roll,imu_pitch,pid_roll,pid_pitch
1780015956.4488,-0.002996,0.014940,0.001424,-0.002512
1780015956.4644,-0.003891,0.015634,0.001846,-0.002768
1780015956.4804,-0.004888,0.016370,0.002169,-0.002960
1780015956.4960,-0.005974,0.017113,0.002584,-0.003165
1780015956.5110,-0.007167,0.017879,0.003061,-0.003403
1780015956.5270,-0.008478,0.018659,0.003380,-0.003504
1780015956.5420,-0.009906,0.019444,0.004007,-0.003760
1780015956.5572,-0.011452,0.020226,0.004489,-0.003906
1780015956.5724,-0.013122,0.021008,0.005034,-0.004073
1780015956.5879,-0.014914,0.021797,0.005535,-0.004220
1780015956.6039,-0.016713,0.022924,0.005820,-0.004942
1780015956.6199,-0.018385,0.023998,0.005963,-0.005086
1780015956.6354,-0.019906,0.025025,0.006118,-0.005277
1780015956.6514,-0.021382,0.025829,0.006274,-0.005049
1780015956.6675,-0.022794,0.026374,0.006466,-0.004765
1780015956.6831,-0.024145,0.026653,0.006706,-0.004426
1780015956.6986,-0.025410,0.026654,0.006836,-0.003992
1780015956.7139,-0.026574,0.026378,0.006951,-0.003495
1780015956.7289,-0.027623,0.025826,0.007014,-0.002925
1780015956.7444,-0.028544,0.024995,0.006946,-0.002348
1780015956.7600,-0.029338,0.023870,0.006909,-0.001665
1780015956.7760,-0.030178,0.022617,0.007124,-0.001275
1780015956.7920,-0.031006,0.021264,0.007283,-0.000857
1780015956.8086,-0.031812,0.019823,0.007380,-0.000515
1780015956.8241,-0.032586,0.018296,0.007581,0.000071
1780015956.8399,-0.033324,0.016682,0.007661,0.000482
1780015956.8554,-0.034018,0.014981,0.007764,0.001003
1780015956.8709,-0.034658,0.013200,0.007818,0.001479
1780015956.8862,-0.035246,0.011330,0.007880,0.002043
1780015956.9017,-0.035777,0.009368,0.007894,0.002534
1780015956.9168,-0.036248,0.007311,0.007922,0.003172
1780015956.9324,-0.036655,0.005158,0.007895,0.003661
1780015956.9479,-0.037020,0.002904,0.007916,0.004290
1780015956.9634,-0.037324,0.000549,0.007893,0.004920
1780015956.9789,-0.037564,-0.001909,0.007853,0.005582
1780015956.9940,-0.037737,-0.004474,0.007804,0.006400
1780015957.0100,-0.037843,-0.007146,0.007716,0.006844
1780015957.0255,-0.037879,-0.009927,0.007633,0.007716
1780015957.0415,-0.037844,-0.012826,0.007526,0.008341
1780015957.0570,-0.037738,-0.015852,0.007404,0.009305
1780015957.0725,-0.037572,-0.019004,0.007288,0.010143
1780015957.0880,-0.037448,-0.021914,0.007346,0.010347
1780015957.1037,-0.037372,-0.024582,0.007423,0.010471
1780015957.1197,-0.037354,-0.027015,0.007529,0.010495
1780015957.1352,-0.037256,-0.029219,0.007393,0.010702
1780015957.1512,-0.037075,-0.031180,0.007249,0.010614
1780015957.1672,-0.036839,-0.032879,0.007129,0.010558
1780015957.1832,-0.036561,-0.034311,0.007023,0.010442
1780015957.1987,-0.036253,-0.035471,0.006913,0.010322
1780015957.2143,-0.035926,-0.036353,0.006831,0.010060
1780015957.2303,-0.035587,-0.036951,0.006775,0.009712
1780015957.2458,-0.035051,-0.037412,0.006347,0.009627
1780015957.2611,-0.034370,-0.037762,0.005976,0.009541
1780015957.2766,-0.033550,-0.038011,0.005615,0.009433
1780015958.7844,-0.032366,-0.037004,0.007900,0.010210
1780015958.7999,-0.031171,-0.035992,0.005768,0.008409
1780015958.8160,-0.029968,-0.034972,0.005593,0.008260
1780015958.8320,-0.028758,-0.033941,0.005344,0.008047
1780015958.8475,-0.027540,-0.032899,0.005038,0.007780
1780015958.8635,-0.026316,-0.031844,0.004856,0.007615
1780015958.8796,-0.025085,-0.030775,0.004615,0.007397
1780015958.8951,-0.023848,-0.029691,0.004297,0.007106
1780015958.9111,-0.022594,-0.028597,0.004094,0.006941
1780015958.9266,-0.021329,-0.027482,0.003767,0.006637
1780015958.9426,-0.020053,-0.026344,0.003567,0.006441
1780015958.9586,-0.018766,-0.025182,0.003300,0.006182
1780015958.9746,-0.017468,-0.023995,0.003030,0.005916
1780015958.9907,-0.016157,-0.022781,0.002754,0.005639
1780015959.0062,-0.014833,-0.021537,0.002407,0.005288
1780015959.0222,-0.013495,-0.020261,0.002190,0.005056
1780015959.0377,-0.012132,-0.018962,0.001815,0.004700
1780015959.0534,-0.010749,-0.017621,0.001531,0.004393
1780015959.0689,-0.009346,-0.016247,0.001202,0.004051
1780015959.0843,-0.007923,-0.014846,0.000880,0.003725
1780015959.0993,-0.006631,-0.013424,0.000772,0.003342
1780015959.1149,-0.005464,-0.012001,0.000813,0.003138
1780015959.1308,-0.004417,-0.010593,0.000840,0.002941
1780015959.1463,-0.003487,-0.009212,0.000801,0.002653
1780015959.1623,-0.002672,-0.007864,0.000868,0.002510
1780015959.1778,-0.001973,-0.006557,0.000875,0.002252
1780015959.1930,-0.001389,-0.005297,0.000919,0.002025
1780015959.2090,-0.000920,-0.004090,0.001058,0.001982
1780015959.2241,-0.000568,-0.002943,0.001138,0.001743
1780015959.2401,-0.000334,-0.001862,0.001308,0.001735
1780015959.2556,-0.000446,-0.002007,0.001878,0.003685
1780015959.2712,-0.000555,-0.002132,0.001893,0.003678
1780015959.2867,-0.000660,-0.002243,0.001908,0.003679
1780015959.3022,-0.000763,-0.002343,0.001925,0.003683
1780015959.3177,-0.000864,-0.002434,0.001945,0.003688
1780015959.3337,-0.000962,-0.002512,0.001954,0.003679
1780015959.3487,-0.001058,-0.002572,0.001980,0.003669
1780015959.3648,-0.001152,-0.002608,0.001986,0.003636
1780015959.3798,-0.001245,-0.002619,0.002013,0.003600
1780015959.3953,-0.001337,-0.002601,0.002027,0.003549
1780015959.4113,-0.001430,-0.002552,0.002041,0.003494
1780015959.4268,-0.001522,-0.002471,0.002065,0.003425
1780015959.4428,-0.001616,-0.002358,0.002081,0.003358
1780015959.4579,-0.001675,-0.002326,0.002047,0.003474
1780015959.4732,-0.001710,-0.002305,0.002012,0.003491
1780015959.4887,-0.001725,-0.002277,0.001984,0.003474
1780015959.5042,-0.001726,-0.002237,0.001961,0.003449
1780015959.5193,-0.001716,-0.002188,0.001942,0.003422
1780015959.5348,-0.001697,-0.002130,0.001924,0.003401
1780015959.5504,-0.001667,-0.002067,0.001903,0.003380
1780015959.5659,-0.001629,-0.002001,0.001882,0.003362
1780015959.5820,-0.001582,-0.001933,0.001862,0.003350
1780015959.5975,-0.001528,-0.001865,0.001836,0.003334
1780015959.6131,-0.001465,-0.001799,0.001812,0.003325
1780015959.6286,-0.001394,-0.001736,0.001784,0.003317
1780015959.6446,-0.001314,-0.001676,0.001758,0.003315
1780015959.6606,-0.001224,-0.001622,0.001726,0.003312
1780015959.6766,-0.001124,-0.001573,0.001689,0.003311
1780015959.6927,-0.001012,-0.001530,0.001649,0.003313
1780015959.7088,-0.000887,-0.001494,0.001605,0.003317
1780015959.7248,-0.000748,-0.001465,0.001554,0.003323
1780015959.7408,-0.000593,-0.001441,0.001500,0.003327
1780015959.7563,-0.000423,-0.001423,0.001432,0.003333
1780015959.7718,-0.000234,-0.001412,0.001366,0.003341
1780015959.7873,-0.000026,-0.001408,0.001293,0.003353
1780015959.8034,0.000198,-0.001419,0.001233,0.003379
1780015959.8189,0.000440,-0.001453,0.001144,0.003424
1780015959.8339,0.000701,-0.001517,0.001047,0.003489
1780015959.8489,0.000980,-0.001611,0.000961,0.003558
1780015959.8644,0.001275,-0.001731,0.000892,0.003621
1780015959.8798,0.001585,-0.001876,0.000801,0.003691
1780015959.8953,0.001910,-0.002041,0.000714,0.003756
1780015959.9113,0.002250,-0.002223,0.000638,0.003812
1780015959.9268,0.002571,-0.002308,0.000586,0.003682
1780015959.9429,0.002881,-0.002362,0.000557,0.003641
1780015959.9589,0.003186,-0.002404,0.000502,0.003631
1780015959.9741,0.003360,-0.002321,0.000657,0.003416
1780015959.9898,0.003497,-0.002264,0.000695,0.003448
1780015960.0053,0.003608,-0.002198,0.000711,0.003421
1780015960.0209,0.003712,-0.002098,0.000701,0.003349
1780015960.0364,0.003817,-0.001958,0.000677,0.003257
1780015960.0524,0.003929,-0.001776,0.000645,0.003161
1780015960.0689,0.004057,-0.001548,0.000601,0.003056
1780015960.0844,0.004202,-0.001273,0.000528,0.002902
1780015960.1005,0.004369,-0.000947,0.000469,0.002773
1780015960.1160,0.004559,-0.000568,0.000381,0.002595
1780015960.1320,0.004759,-0.000120,0.000334,0.002418
1780015960.1475,0.004983,0.000378,0.000239,0.002214
1780015960.1635,0.005238,0.000930,0.000149,0.002043
1780015960.1798,0.005527,0.001542,0.000042,0.001843
1780015960.1953,0.005854,0.002216,-0.000108,0.001559
1780015960.2113,0.006219,0.002957,-0.000228,0.001342
1780015960.2268,0.006627,0.003766,-0.000398,0.001030
1780015960.2428,0.007079,0.004647,-0.000540,0.000781
1780015960.2589,0.007578,0.005603,-0.000715,0.000470
1780015960.2749,0.008125,0.006638,-0.000903,0.000139
1780015960.2901,0.008722,0.007755,-0.001153,-0.000306
1780015960.3061,0.009371,0.008956,-0.001319,-0.000593
1780015960.3217,0.010075,0.010241,-0.001581,-0.001039
1780015960.3372,0.010840,0.011604,-0.001841,-0.001452
1780015960.3532,0.011668,0.013042,-0.002070,-0.001791
1780015960.3687,0.012551,0.014561,-0.002380,-0.002303
1780015960.3842,0.013499,0.016151,-0.002684,-0.002744
1780015960.3993,0.014520,0.017818,-0.003064,-0.003299
1780015960.4148,0.015613,0.019569,-0.003349,-0.003700
1780015960.4305,0.016777,0.021404,-0.003676,-0.004168
1780015960.4460,0.018036,0.022888,-0.004117,-0.003953
1780015960.4616,0.019278,0.024184,-0.004335,-0.003908
1780015960.4776,0.020480,0.025277,-0.004468,-0.003764
1780015960.4936,0.021615,0.026157,-0.004598,-0.003617
1780015960.5087,0.022665,0.026829,-0.004794,-0.003509
1780015960.5248,0.023616,0.027300,-0.004721,-0.003224
1780015960.5398,0.024455,0.027573,-0.004819,-0.003014
1780015960.5553,0.025173,0.027651,-0.004732,-0.002711
1780015960.5708,0.025761,0.027535,-0.004650,-0.002386
1780015960.5859,0.026210,0.027224,-0.004549,-0.002004
1780015960.6019,0.026529,0.026704,-0.004376,-0.001615
1780015960.6169,0.026700,0.025992,-0.004204,-0.001112
1780015960.6329,0.026819,0.025204,-0.004143,-0.000916
1780015960.6489,0.026903,0.024356,-0.004115,-0.000663
1780015960.6645,0.026931,0.023454,-0.004043,-0.000367
