t,imu_roll,imu_pitch,pid_roll,pid_pitch
1780013656.9496,-0.007994,0.006319,-0.003740,0.003479
1780013656.9555,-0.007846,0.006369,-0.003917,0.003464
1780013656.9619,-0.007664,0.006420,-0.004037,0.003462
1780013656.9678,-0.007449,0.006473,-0.004280,0.003427
1780013656.9737,-0.007203,0.006526,-0.004463,0.003411
1780013656.9791,-0.006930,0.006579,-0.004727,0.003383
1780013656.9850,-0.006633,0.006631,-0.004795,0.003395
1780013656.9904,-0.006316,0.006680,-0.005052,0.003377
1780013656.9958,-0.005982,0.006727,-0.005199,0.003380
1780013657.0017,-0.005636,0.006770,-0.005182,0.003403
1780013657.0072,-0.005281,0.006810,-0.005426,0.003395
1780013657.0130,-0.004920,0.006845,-0.005404,0.003418
1780013657.0185,-0.004558,0.006876,-0.005602,0.003421
1780013657.0243,-0.004196,0.006902,-0.005551,0.003444
1780013657.0298,-0.003839,0.006923,-0.005722,0.003453
1780013657.0357,-0.003487,0.006939,-0.005643,0.003477
1780013657.0411,-0.003144,0.006950,-0.005802,0.003492
1780013657.0470,-0.002811,0.006956,-0.005699,0.003516
1780013657.0524,-0.002488,0.006954,-0.005839,0.003546
1780013657.0578,-0.002171,0.006933,-0.005878,0.003641
1780013657.0637,-0.001866,0.006895,-0.005764,0.003712
1780013657.0691,-0.001571,0.006824,-0.005890,0.003891
1780013657.0750,-0.001281,0.006724,-0.005824,0.004005
1780013657.0804,-0.000990,0.006599,-0.005985,0.004184
1780013657.0859,-0.000698,0.006448,-0.006055,0.004332
1780013657.0917,-0.000405,0.006274,-0.006006,0.004408
1780013657.0976,-0.000112,0.006078,-0.006070,0.004540
1780013657.1036,0.000063,0.006123,-0.005591,0.003506
1780013657.1090,0.000240,0.006252,-0.005712,0.003076
1780013657.1144,0.000407,0.006412,-0.005698,0.002900
1780013657.1198,0.000556,0.006588,-0.005645,0.002791
1780013657.1258,0.000556,0.006507,-0.004957,0.003957
1780013657.1312,0.000525,0.006354,-0.004805,0.004353
1780013657.1371,0.000456,0.006192,-0.004649,0.004366
1780013657.1425,0.000350,0.006044,-0.004422,0.004392
1780013657.1479,0.000204,0.005916,-0.004214,0.004319
1780013657.1538,0.000021,0.005811,-0.004075,0.004200
1780013657.1597,-0.000197,0.005726,-0.003882,0.004131
1780013657.1657,-0.000447,0.005658,-0.003707,0.004063
1780013657.1715,-0.000724,0.005607,-0.003518,0.004009
1780013657.1770,-0.001026,0.005570,-0.003258,0.003970
1780013657.1829,-0.001347,0.005544,-0.003211,0.003910
1780013657.1888,-0.001684,0.005529,-0.003082,0.003868
1780013657.1942,-0.002032,0.005523,-0.002831,0.003832
1780013657.1996,-0.002388,0.005525,-0.002723,0.003794
1780013657.2061,-0.002748,0.005534,-0.002898,0.003766
1780013657.2119,-0.003109,0.005549,-0.002682,0.003732
1780013657.2178,-0.003468,0.005570,-0.002633,0.003705
1780013657.2242,-0.003823,0.005595,-0.002691,0.003686
1780013657.2297,-0.004170,0.005625,-0.002410,0.003642
1780013657.2361,-0.004501,0.005650,-0.002656,0.003675
1780013657.2420,-0.004818,0.005682,-0.002523,0.003630
1780013657.2479,-0.005124,0.005711,-0.002525,0.003635
1780013657.2537,-0.005426,0.005733,-0.002465,0.003661
1780013657.2597,-0.005722,0.005742,-0.002445,0.003714
1780013657.2656,-0.006013,0.005734,-0.002400,0.003786
1780013657.2720,-0.006303,0.005719,-0.002442,0.003812
1780013657.2778,-0.006595,0.005700,-0.002276,0.003838
1780013657.2837,-0.006889,0.005678,-0.002200,0.003854
1780013657.2891,-0.007186,0.005655,-0.002026,0.003873
1780013657.2950,-0.007486,0.005631,-0.002057,0.003868
1780013657.3004,-0.007660,0.005881,-0.002498,0.002573
1780013657.3058,-0.007829,0.006225,-0.002484,0.002059
1780013657.3117,-0.007988,0.006606,-0.002559,0.001953
1780013657.3172,-0.008014,0.006752,-0.003102,0.002869
1780013657.3230,-0.007862,0.006637,-0.003905,0.004056
1780013657.3285,-0.007694,0.006449,-0.004059,0.004463
1780013657.3343,-0.007500,0.006246,-0.004151,0.004504
1780013657.3398,-0.007277,0.006050,-0.004390,0.004576
1780013657.3457,-0.007025,0.005867,-0.004488,0.004488
1780013657.3511,-0.006744,0.005699,-0.004764,0.004523
1780013657.3570,-0.006439,0.005544,-0.004828,0.004433
1780013657.3624,-0.006112,0.005402,-0.005107,0.004462
1780013657.3678,-0.005767,0.005270,-0.005259,0.004437
1780013657.3737,-0.005408,0.005148,-0.005263,0.004374
1780013657.3792,-0.005037,0.005032,-0.005513,0.004406
1780013657.3850,-0.004659,0.004923,-0.005497,0.004364
1780013657.3905,-0.004277,0.004818,-0.005710,0.004399
1780013657.3959,-0.003895,0.004716,-0.005803,0.004407
1780013657.4013,-0.003515,0.004616,-0.005855,0.004413
1780013657.4067,-0.003148,0.004528,-0.005881,0.004383
1780013657.4122,-0.002790,0.004436,-0.005908,0.004413
1780013657.4176,-0.002444,0.004343,-0.005920,0.004440
1780013657.4235,-0.002111,0.004247,-0.005804,0.004432
1780013657.4289,-0.001792,0.004150,-0.005927,0.004497
1780013657.4348,-0.001488,0.004050,-0.005804,0.004491
1780013657.4412,-0.001195,0.003932,-0.005713,0.004546
1780013657.4466,-0.000910,0.003791,-0.005946,0.004767
1780013657.4525,-0.000633,0.003622,-0.005861,0.004869
1780013657.4579,-0.000372,0.003433,-0.005942,0.005058
1780013657.4638,-0.000117,0.003222,-0.005874,0.005124
1780013657.4697,0.000137,0.002992,-0.005916,0.005252
1780013657.4757,0.000388,0.002744,-0.005948,0.005368
1780013657.4815,0.000637,0.002479,-0.006003,0.005504
1780013657.4870,0.000766,0.002456,-0.005558,0.004488
1780013657.4930,0.000729,0.002700,-0.004803,0.003311
1780013657.4989,0.000689,0.003027,-0.004784,0.002876
1780013657.5043,0.000638,0.003387,-0.004703,0.002543
1780013657.5097,0.000444,0.003499,-0.004011,0.003653
1780013657.5156,0.000227,0.003537,-0.003941,0.003998
1780013657.5215,-0.000018,0.003564,-0.003764,0.004044
1780013657.5269,-0.000293,0.003599,-0.003492,0.003984
1780013657.5328,-0.000598,0.003651,-0.003393,0.003916
1780013657.5388,-0.000931,0.003720,-0.003230,0.003833
1780013657.5446,-0.001290,0.003806,-0.003030,0.003743
1780013657.5506,-0.001673,0.003906,-0.002861,0.003661
1780013657.5560,-0.002075,0.004019,-0.002553,0.003542
1780013657.5619,-0.002494,0.004145,-0.002528,0.003502
1780013657.5678,-0.002925,0.004281,-0.002409,0.003436
1780013657.5737,-0.003366,0.004426,-0.002258,0.003359
1780013657.5796,-0.003805,0.004570,-0.002185,0.003337
1780013657.5859,-0.004245,0.004725,-0.002238,0.003310
1780013657.5918,-0.004683,0.004889,-0.002004,0.003185
1780013657.5972,-0.005117,0.005060,-0.001787,0.003059
1780013657.6031,-0.005544,0.005239,-0.001886,0.003053
1780013657.6085,-0.005962,0.005425,-0.001686,0.002919
1780013657.6144,-0.006370,0.005617,-0.001791,0.002914
1780013657.6199,-0.006767,0.005816,-0.001633,0.002781
1780013657.6257,-0.007151,0.006023,-0.001743,0.002777
1780013657.6312,-0.007513,0.006221,-0.001630,0.002695
1780013657.6376,-0.007865,0.006413,-0.001860,0.002826
1780013657.6435,-0.008197,0.006601,-0.001744,0.002732
1780013657.6489,-0.008519,0.006768,-0.001618,0.002736
1780013657.6548,-0.008834,0.006921,-0.001687,0.002814
1780013657.6602,-0.009149,0.007064,-0.001518,0.002782
1780013657.6656,-0.009465,0.007198,-0.001446,0.002790
1780013657.6715,-0.009780,0.007325,-0.001502,0.002847
1780013657.6769,-0.010094,0.007446,-0.001321,0.002801
1780013657.6828,-0.010285,0.007827,-0.001926,0.001665
1780013657.6892,-0.010470,0.008294,-0.001974,0.001366
1780013657.6956,-0.010646,0.008792,-0.001971,0.001137
1780013657.7011,-0.010690,0.009051,-0.002446,0.001844
1780013657.7069,-0.010554,0.009045,-0.003248,0.003059
1780013657.7128,-0.010395,0.008961,-0.003381,0.003401
1780013657.7187,-0.010201,0.008858,-0.003566,0.003508
1780013657.7241,-0.009967,0.008754,-0.003865,0.003568
1780013657.7296,-0.009694,0.008656,-0.004103,0.003556
1780013657.7360,-0.009382,0.008566,-0.004117,0.003472
1780013657.7419,-0.009034,0.008483,-0.004447,0.003490
1780013657.7478,-0.008653,0.008407,-0.004662,0.003476
1780013657.7532,-0.008242,0.008336,-0.005020,0.003492
1780013657.7586,-0.007806,0.008269,-0.005224,0.003484
1780013657.7645,-0.007348,0.008206,-0.005246,0.003456
1780013657.7699,-0.006872,0.008145,-0.005596,0.003482
1780013657.7758,-0.006381,0.008085,-0.005568,0.003465
1780013657.7822,-0.005879,0.008025,-0.005559,0.003457
1780013657.7876,-0.005368,0.007963,-0.006051,0.003515
1780013657.7935,-0.004852,0.007901,-0.005986,0.003509
1780013657.7989,-0.004334,0.007836,-0.006293,0.003554
1780013657.8048,-0.003815,0.007769,-0.006192,0.003552
1780013657.8107,-0.003299,0.007698,-0.006296,0.003581
1780013657.8167,-0.002798,0.007614,-0.006312,0.003647
1780013657.8225,-0.002312,0.007538,-0.006380,0.003635
1780013657.8280,-0.001832,0.007447,-0.006602,0.003749
1780013657.8339,-0.001352,0.007334,-0.006532,0.003825
1780013657.8398,-0.000873,0.007197,-0.006621,0.003957
1780013657.8457,-0.000394,0.007034,-0.006694,0.004095
1780013657.8516,0.000090,0.006850,-0.006847,0.004224
1780013657.8570,0.000583,0.006649,-0.007136,0.004402
1780013657.8629,0.001082,0.006433,-0.007112,0.004449
1780013657.8688,0.001589,0.006201,-0.007216,0.004544
1780013657.8752,0.001983,0.006211,-0.006705,0.003530
1780013657.8816,0.002218,0.006487,-0.006130,0.002432
1780013657.8871,0.002451,0.006847,-0.006324,0.001784
1780013657.8929,0.002669,0.007242,-0.006231,0.001671
1780013657.8988,0.002743,0.007390,-0.005630,0.002697
1780013657.9047,0.002617,0.007271,-0.004756,0.003856
1780013657.9101,0.002455,0.007081,-0.004516,0.004257
1780013657.9160,0.002256,0.006881,-0.004373,0.004276
1780013657.9224,0.002020,0.006690,-0.004248,0.004210
1780013657.9279,0.001749,0.006515,-0.003892,0.004290
1780013657.9338,0.001445,0.006355,-0.003761,0.004208
1780013657.9393,0.001112,0.006211,-0.003465,0.004218
1780013657.9457,0.000753,0.006079,-0.003515,0.004096
1780013657.9516,0.000372,0.005959,-0.003229,0.004115
1780013657.9570,-0.000027,0.005848,-0.002925,0.004137
1780013657.9629,-0.000440,0.005745,-0.002928,0.004080
1780013657.9683,-0.000864,0.005650,-0.002652,0.004104
1780013657.9742,-0.001294,0.005559,-0.002675,0.004067
1780013657.9796,-0.001728,0.005473,-0.002437,0.004092
1780013657.9860,-0.002161,0.005391,-0.002640,0.004036
1780013657.9919,-0.002591,0.005310,-0.002426,0.004071
1780013657.9978,-0.003009,0.005223,-0.002392,0.004114
1780013658.0038,-0.003417,0.005140,-0.002367,0.004112
1780013658.0097,-0.003813,0.005058,-0.002330,0.004123
1780013658.0156,-0.004197,0.004976,-0.002297,0.004138
1780013658.0210,-0.004569,0.004892,-0.002136,0.004195
1780013658.0269,-0.004935,0.004795,-0.002225,0.004240
1780013658.0323,-0.005295,0.004679,-0.002043,0.004388
1780013658.0377,-0.005638,0.004548,-0.002047,0.004478
1780013658.0436,-0.005976,0.004393,-0.002133,0.004562
1780013658.0495,-0.006317,0.004217,-0.002052,0.004689
1780013658.0549,-0.006659,0.004021,-0.001845,0.004886
1780013658.0613,-0.007004,0.003805,-0.002015,0.004860
1780013658.0668,-0.007351,0.003573,-0.001686,0.005141
1780013658.0726,-0.007576,0.003592,-0.002287,0.003983
1780013658.0785,-0.007625,0.003884,-0.003023,0.002762
1780013658.0839,-0.007663,0.004258,-0.003049,0.002205
1780013658.0898,-0.007686,0.004659,-0.003116,0.002146
1780013658.0958,-0.007569,0.004802,-0.003734,0.003216
1780013658.1017,-0.007441,0.004860,-0.003805,0.003558
1780013658.1076,-0.007290,0.004897,-0.003928,0.003644
1780013658.1130,-0.007110,0.004935,-0.004160,0.003615
1780013658.1189,-0.006898,0.004982,-0.004269,0.003581
1780013658.1243,-0.006653,0.005039,-0.004546,0.003503
1780013658.1297,-0.006378,0.005106,-0.004742,0.003446
1780013658.1627,-0.006074,0.005180,-0.003757,0.003678
1780013658.1686,-0.005745,0.005261,-0.004979,0.003379
1780013658.1750,-0.005393,0.005348,-0.005039,0.003358
1780013658.1809,-0.005022,0.005441,-0.005304,0.003286
1780013658.1869,-0.004634,0.005540,-0.005439,0.003245
1780013658.1927,-0.004234,0.005644,-0.005597,0.003195
1780013658.1986,-0.003824,0.005752,-0.005712,0.003154
1780013658.2045,-0.003407,0.005866,-0.005823,0.003107
1780013658.2099,-0.002986,0.005986,-0.006083,0.003014
1780013658.2158,-0.002563,0.006112,-0.006020,0.003007
1780013658.2222,-0.002139,0.006245,-0.005967,0.002995
1780013658.2277,-0.001715,0.006384,-0.006330,0.002846
1780013658.2335,-0.001294,0.006531,-0.006275,0.002825
1780013658.2390,-0.000885,0.006677,-0.006433,0.002754
1780013658.2448,-0.000479,0.006829,-0.006373,0.002744
1780013658.2503,-0.000066,0.006982,-0.006616,0.002661
1780013658.2557,0.000353,0.007131,-0.006743,0.002640
1780013658.2616,0.000780,0.007275,-0.006697,0.002692
1780013658.2670,0.001220,0.007422,-0.007012,0.002591
1780013658.2729,0.001677,0.007576,-0.007013,0.002586
1780013658.2783,0.002152,0.007738,-0.007347,0.002458
1780013658.2842,0.002644,0.007911,-0.007361,0.002433
1780013658.2896,0.003152,0.008095,-0.007702,0.002283
1780013658.2960,0.003552,0.008564,-0.007011,0.001201
1780013658.3015,0.003974,0.009144,-0.007469,0.000257
1780013658.3069,0.004287,0.009524,-0.007042,0.001085
1780013658.3123,0.004433,0.009667,-0.006300,0.002149
1780013658.3177,0.004417,0.009581,-0.005548,0.003228
1780013658.3236,0.004371,0.009418,-0.005421,0.003549
1780013658.3300,0.004293,0.009235,-0.005294,0.003608
1780013658.3359,0.004180,0.009052,-0.005098,0.003704
1780013658.3413,0.004031,0.008878,-0.004861,0.003763
1780013658.3467,0.003847,0.008715,-0.004662,0.003750
1780013658.3526,0.003629,0.008561,-0.004542,0.003676
1780013658.3585,0.003378,0.008417,-0.004355,0.003663
1780013658.3639,0.003097,0.008282,-0.004064,0.003700
1780013658.3698,0.002787,0.008155,-0.003985,0.003637
1780013658.3758,0.002450,0.008037,-0.003818,0.003621
1780013658.3817,0.002089,0.007927,-0.003630,0.003612
1780013658.3876,0.001705,0.007824,-0.003458,0.003598
1780013658.3930,0.001298,0.007730,-0.003129,0.003619
1780013658.3994,0.000871,0.007643,-0.003257,0.003535
1780013658.4058,0.000423,0.007564,-0.003089,0.003519
1780013658.4111,-0.000045,0.007493,-0.002507,0.003562
1780013658.4168,-0.000523,0.007440,-0.002555,0.003466
1780013658.4231,-0.001021,0.007393,-0.002569,0.003431
1780013658.4286,-0.001540,0.007353,-0.002086,0.003431
1780013658.4344,-0.002082,0.007322,-0.001979,0.003389
1780013658.4406,-0.002656,0.007288,-0.001899,0.003397
1780013658.4461,-0.003268,0.007247,-0.001279,0.003460
1780013658.4519,-0.003919,0.007194,-0.001184,0.003503
1780013658.4578,-0.004612,0.007130,-0.000898,0.003558
1780013658.4642,-0.005357,0.007057,-0.000755,0.003589
1780013658.4697,-0.006153,0.006977,0.000137,0.003683
1780013658.4756,-0.007001,0.006892,0.000227,0.003691
1780013658.4815,-0.007782,0.007057,0.000151,0.002598
1780013658.4875,-0.008448,0.007493,-0.000270,0.001392
1780013658.4935,-0.009007,0.008194,-0.000606,0.000149
1780013658.4995,-0.009475,0.008742,-0.000876,0.000663
1780013658.5058,-0.009810,0.009066,-0.001459,0.001627
1780013658.5117,-0.010019,0.009158,-0.001840,0.002481
1780013658.5171,-0.010059,0.008982,-0.002530,0.003717
1780013658.5230,-0.010105,0.008718,-0.002516,0.004084
1780013658.5284,-0.010143,0.008422,-0.002519,0.004384
1780013658.5343,-0.010171,0.008113,-0.002576,0.004394
1780013658.5393,-0.010183,0.007800,-0.002624,0.004691
1780013658.5457,-0.010181,0.007484,-0.002698,0.004439
1780013658.5511,-0.010161,0.007165,-0.002779,0.004733
1780013658.5575,-0.010124,0.006843,-0.002838,0.004583
1780013658.5634,-0.010070,0.006515,-0.002937,0.004786
1780013658.5689,-0.009998,0.006182,-0.003050,0.004987
1780013658.5747,-0.009907,0.005842,-0.003121,0.004977
1780013658.5802,-0.009806,0.005500,-0.003217,0.005161
1780013658.5860,-0.009691,0.005147,-0.003265,0.005164
1780013658.5915,-0.009570,0.004772,-0.003353,0.005463
1780013658.5969,-0.009435,0.004390,-0.003448,0.005581
1780013658.6023,-0.009282,0.003995,-0.003555,0.005705
1780013658.6077,-0.009109,0.003587,-0.003684,0.005856
1780013658.6131,-0.008914,0.003164,-0.003826,0.006010
1780013658.6186,-0.008693,0.002725,-0.003987,0.006171
1780013658.6244,-0.008454,0.002277,-0.004027,0.006134
1780013658.6299,-0.008187,0.001804,-0.004295,0.006501
1780013658.6358,-0.007879,0.001303,-0.004432,0.006554
1780013658.6412,-0.007530,0.000768,-0.004802,0.006995
1780013658.6466,-0.007138,0.000197,-0.005083,0.007287
1780013658.6525,-0.006699,-0.000412,-0.005221,0.007353
1780013658.6579,-0.006208,-0.001056,-0.005724,0.007874
1780013658.6638,-0.005665,-0.001733,-0.005866,0.007906
1780013658.6697,-0.005188,-0.002173,-0.005683,0.006988
1780013658.6757,-0.004816,-0.002351,-0.005296,0.005907
1780013658.6816,-0.004541,-0.002274,-0.004955,0.004815
1780013658.6870,-0.004400,-0.001906,-0.004461,0.003373
1780013658.6929,-0.004223,-0.001424,-0.004603,0.002931
1780013658.6993,-0.004140,-0.001186,-0.004187,0.004001
1780013658.7044,-0.004032,-0.001050,-0.004415,0.004233
1780013658.7098,-0.003902,-0.000960,-0.004511,0.004467
1780013658.7159,-0.003754,-0.000895,-0.004556,0.004597
1780013658.7217,-0.003591,-0.000845,-0.004669,0.004649
1780013658.7277,-0.003415,-0.000809,-0.004746,0.004701
1780013658.7336,-0.003229,-0.000785,-0.004834,0.004747
1780013658.7390,-0.003034,-0.000774,-0.004982,0.004794
1780013658.7449,-0.002831,-0.000776,-0.004983,0.004855
1780013658.7508,-0.002614,-0.000799,-0.005090,0.004948
1780013658.7567,-0.002385,-0.000835,-0.005170,0.005007
1780013658.7626,-0.002147,-0.000886,-0.005275,0.005085
1780013658.7685,-0.001901,-0.000953,-0.005343,0.005167
1780013658.7749,-0.001647,-0.001039,-0.005350,0.005236
1780013658.7808,-0.001388,-0.001145,-0.005507,0.005366
1780013658.7868,-0.001123,-0.001271,-0.005574,0.005475
1780013658.7926,-0.000853,-0.001419,-0.005666,0.005607
1780013658.7985,-0.000570,-0.001599,-0.005778,0.005777
1780013658.8044,-0.000279,-0.001800,-0.005865,0.005905
1780013658.8098,0.000017,-0.002026,-0.006058,0.006138
1780013658.8157,0.000318,-0.002277,-0.006028,0.006216
1780013671.9037,0.000435,-0.002204,-0.004917,0.005441
1780013671.9092,0.000540,-0.002156,-0.005420,0.005210
1780013671.9156,0.000613,-0.002126,-0.005236,0.005307
1780013671.9215,0.000660,-0.002138,-0.005161,0.005480
1780013671.9270,0.000679,-0.002197,-0.005054,0.005705
1780013671.9328,0.000671,-0.002305,-0.004928,0.005922
1780013671.9383,0.000634,-0.002466,-0.004789,0.006234
1780013671.9441,0.000569,-0.002683,-0.004666,0.006463
1780013671.9496,0.000475,-0.002958,-0.004494,0.006854
1780013671.9554,0.000475,-0.002987,-0.004925,0.005722
1780013671.9613,0.000441,-0.002931,-0.004775,0.005348
1780013671.9668,0.000375,-0.002850,-0.004600,0.005199
1780013671.9726,0.000277,-0.002768,-0.004469,0.005201
1780013671.9780,0.000135,-0.002676,-0.004203,0.005110
1780013671.9839,-0.000040,-0.002596,-0.004078,0.005180
1780013671.9894,-0.000245,-0.002528,-0.003842,0.005192
1780013671.9952,-0.000479,-0.002469,-0.003739,0.005245
1780013672.0002,-0.000742,-0.002420,-0.003370,0.005238
1780013672.0057,-0.001033,-0.002380,-0.003280,0.005292
1780013672.0111,-0.001352,-0.002349,-0.003095,0.005330
1780013672.0165,-0.001699,-0.002329,-0.002890,0.005370
1780013672.0224,-0.002074,-0.002318,-0.002822,0.005418
1780013672.0279,-0.002479,-0.002318,-0.002476,0.005463
1780013672.0337,-0.002914,-0.002329,-0.002391,0.005515
1780013672.0392,-0.003382,-0.002353,-0.002009,0.005579
1780013672.0456,-0.003882,-0.002390,-0.002092,0.005622
1780013672.0515,-0.004418,-0.002441,-0.001675,0.005703
1780013672.0574,-0.004991,-0.002505,-0.001400,0.005776
1780013672.0628,-0.005617,-0.002570,-0.000812,0.005813
1780013672.0682,-0.006289,-0.002657,-0.000470,0.005931
1780013672.0741,-0.006820,-0.003116,-0.001206,0.007572
1780013672.0796,-0.007387,-0.003606,-0.000743,0.007967
1780013672.0854,-0.007977,-0.004139,-0.000720,0.008094
1780013672.0909,-0.008597,-0.004700,-0.000237,0.008531
1780013672.0963,-0.009246,-0.005293,0.000030,0.008795
1780013672.1022,-0.009919,-0.005912,0.000009,0.008801
1780013672.1076,-0.010617,-0.006554,0.000532,0.009273
1780013672.1135,-0.011341,-0.007211,0.000527,0.009232
1780013672.1194,-0.012093,-0.007880,0.000793,0.009416
1780013672.1253,-0.012872,-0.008558,0.001038,0.009559
1780013672.1312,-0.013678,-0.009242,0.001343,0.009748
1780013672.1366,-0.014319,-0.009879,0.001012,0.009914
1780013672.1425,-0.014795,-0.010433,0.000175,0.009438
1780013672.1484,-0.015092,-0.010894,-0.000524,0.009133
1780013672.1539,-0.015220,-0.011226,-0.001168,0.008774
1780013672.1593,-0.015176,-0.011418,-0.001966,0.008174
1780013672.1652,-0.014957,-0.011464,-0.002727,0.007487
1780013672.1711,-0.014657,-0.011535,-0.003142,0.007607
1780013672.1765,-0.014286,-0.011616,-0.003633,0.007693
1780013672.1829,-0.013855,-0.011701,-0.003706,0.007673
1780013672.1883,-0.013370,-0.011785,-0.004349,0.007748
1780013672.1942,-0.012838,-0.011867,-0.004477,0.007721
1780013672.2001,-0.012262,-0.011945,-0.004760,0.007715
1780013672.2056,-0.011648,-0.012015,-0.005276,0.007728
1780013672.2114,-0.010997,-0.012078,-0.005357,0.007680
1780013672.2165,-0.010312,-0.012130,-0.006134,0.007686
1780013672.2223,-0.009597,-0.012171,-0.005909,0.007610
1780013672.2283,-0.008853,-0.012200,-0.006139,0.007561
1780013672.2346,-0.008065,-0.012229,-0.006245,0.007562
1780013672.2406,-0.007247,-0.012236,-0.006778,0.007478
1780013672.2465,-0.006398,-0.012221,-0.007064,0.007380
1780013672.2524,-0.005520,-0.012181,-0.007417,0.007266
1780013672.2583,-0.004612,-0.012114,-0.007699,0.007136
1780013672.2641,-0.003675,-0.012015,-0.008036,0.006983
1780013672.2695,-0.002709,-0.011883,-0.008682,0.006767
1780013672.2754,-0.001722,-0.011721,-0.008622,0.006655
1780013672.2818,-0.000712,-0.011534,-0.008585,0.006573
1780013672.2873,0.000322,-0.011325,-0.009564,0.006311
1780013672.2931,0.001382,-0.011098,-0.009573,0.006252
1780013672.2982,0.002466,-0.010849,-0.010655,0.005929
1780013672.3040,0.003571,-0.010570,-0.010193,0.005928
1780013672.3100,0.004502,-0.010309,-0.009573,0.005966
1780013672.3154,0.005261,-0.010092,-0.009328,0.006016
1780013672.3213,0.005845,-0.009937,-0.008423,0.006334
1780013672.3277,0.006256,-0.009856,-0.007623,0.006653
1780013672.3336,0.006492,-0.009851,-0.007079,0.006950
1780013672.3394,0.006446,-0.009861,-0.005869,0.007016
1780013672.3444,0.006307,-0.009880,-0.005351,0.007070
1780013672.3499,0.006086,-0.009882,-0.004982,0.006984
1780013672.3553,0.005795,-0.009856,-0.004595,0.006853
1780013672.3612,0.005445,-0.009807,-0.004387,0.006754
1780013672.3666,0.005044,-0.009737,-0.003936,0.006623
1780013672.3725,0.004595,-0.009649,-0.003797,0.006555
1780013672.3789,0.004103,-0.009545,-0.003691,0.006507
1780013672.3853,0.003571,-0.009431,-0.003416,0.006437
1780013672.3912,0.003002,-0.009307,-0.002974,0.006339
1780013672.3971,0.002398,-0.009178,-0.002703,0.006287
1780013672.4026,0.001762,-0.009046,-0.002221,0.006207
1780013672.4085,0.001094,-0.008917,-0.002170,0.006232
1780013672.4139,0.000397,-0.008792,-0.001642,0.006182
1780013672.4193,-0.000331,-0.008675,-0.001362,0.006199
1780013672.4252,-0.001089,-0.008571,-0.001368,0.006273
1780013672.4306,-0.001876,-0.008481,-0.000780,0.006283
1780013672.4365,-0.002691,-0.008410,-0.000789,0.006381
1780013672.4420,-0.003534,-0.008361,-0.000183,0.006445
1780013672.4474,-0.004422,-0.008319,0.000195,0.006472
1780013672.4533,-0.005341,-0.008311,0.000180,0.006625
1780013672.4592,-0.006290,-0.008336,0.000500,0.006773
1780013672.4646,-0.007272,-0.008397,0.001210,0.006962
1780013672.4705,-0.008284,-0.008504,0.001170,0.007155
1780013672.4764,-0.009324,-0.008667,0.001455,0.007419
1780013672.4823,-0.010387,-0.008895,0.001820,0.007748
1780013672.4882,-0.011461,-0.009186,0.002073,0.008069
1780013672.4938,-0.012550,-0.009544,0.002650,0.008527
1780013672.4992,-0.013659,-0.009978,0.003030,0.008977
1780013672.5057,-0.014790,-0.010491,0.002596,0.009099
1780013672.5115,-0.015842,-0.011157,0.002886,0.010070
1780013672.5175,-0.016909,-0.011812,0.003113,0.010118
1780013672.5238,-0.017743,-0.012442,0.002051,0.009956
1780013672.5293,-0.018344,-0.013034,0.001676,0.010330
1780013672.5352,-0.018718,-0.013566,0.000565,0.009951
1780013672.5411,-0.018865,-0.014021,-0.000355,0.009743
1780013672.5466,-0.018781,-0.014388,-0.001377,0.009553
1780013672.5524,-0.018462,-0.014656,-0.002416,0.009078
1780013672.5584,-0.017902,-0.014817,-0.003510,0.008638
1780013672.5642,-0.017218,-0.015049,-0.004216,0.009000
1780013672.5701,-0.016424,-0.015336,-0.004823,0.009282
1780013672.5755,-0.015529,-0.015667,-0.005770,0.009666
1780013672.5814,-0.014541,-0.016037,-0.006037,0.009784
1780013672.5868,-0.013467,-0.016441,-0.006984,0.010145
1780013672.5927,-0.012310,-0.016874,-0.007207,0.010227
1780013672.5982,-0.011073,-0.017336,-0.008142,0.010567
1780013672.6041,-0.009760,-0.017822,-0.008376,0.010639
1780013672.6095,-0.008373,-0.018332,-0.009413,0.011003
1780013672.6154,-0.006914,-0.018864,-0.009536,0.011031
1780013672.6208,-0.005367,-0.019434,-0.010768,0.011509
1780013672.6263,-0.003747,-0.020020,-0.011442,0.011702
1780013672.6322,-0.002052,-0.020622,-0.011499,0.011678
1780013672.6376,-0.000283,-0.021240,-0.012793,0.012088
1780013672.6435,0.001559,-0.021874,-0.012892,0.012074
1780013672.6489,0.003478,-0.022521,-0.014209,0.012468
1780013672.6553,0.005471,-0.023182,-0.013619,0.012224
1780013672.6612,0.007529,-0.023867,-0.014955,0.012677
1780013672.6666,0.009658,-0.024579,-0.016485,0.013200
1780013672.6725,0.011862,-0.025319,-0.016450,0.013205
1780013672.6789,0.014150,-0.026090,-0.016477,0.013221
1780013672.6853,0.016522,-0.026884,-0.017319,0.013482
1780013672.6912,0.018973,-0.027685,-0.018914,0.013929
1780013672.6971,0.021251,-0.028534,-0.018638,0.014301
1780013672.7026,0.023309,-0.029380,-0.018836,0.014755
1780013672.7085,0.025145,-0.030213,-0.017570,0.014576
1780013672.7139,0.026755,-0.031025,-0.017533,0.014953
1780013672.7193,0.028132,-0.031814,-0.016743,0.015007
1780013672.7252,0.029270,-0.032579,-0.015418,0.014749
